timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-03 02:50:34,5,79,1.0,0.9819762456783161,1.0,0.9895052473763118,0.9772566289656682,1.0,0.9648982848025529,0.9868047896077968,1.0,0.9963884430176565,0.9887013173780231,1.0,0.9924812030075189,0.9760452566575715,1.0,1.0,0.9873355413353047,1.0,0.9905455297006732,0.9830199632704467,1.0
