timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-31 03:24:26,0,59,1.0,0.9694057526961817,1.0,1.0,0.9694057526961817,1.0
