class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9694057526961817,False,1.0
cable,1,0.9773238380809595,0.9675409540405425,False,1.0
capsule,2,0.8978859194256084,0.9855825544102771,False,1.0
carpet,3,0.9907704654895666,0.9817264344147582,False,1.0
grid,4,0.989139515455305,0.9731001724439009,False,1.0
hazelnut,5,0.9960714285714285,0.9855603960896939,False,1.0
leather,6,1.0,0.986290443232417,False,1.0
metal_nut,7,1.0,0.9814916148643534,False,1.0
pill,8,0.978177850518276,0.9893910896632965,False,1.0
screw,9,0.8323426931748309,0.9738091964968044,False,1.0
tile,10,1.0,0.9624757382228889,False,1.0
toothbrush,11,0.8111111111111111,0.9855853802409384,False,1.0
transistor,12,0.9908333333333333,0.9546642917329841,False,1.0
wood,13,0.9824561403508772,0.9296176742935258,True,1.0
Average,,0.9604365925365211,0.9733029780601828,,1.0
Task_0_Average,0,1.0,0.9694057526961817,,1.0
Task_1_Average,1,0.9773238380809595,0.9675409540405425,,1.0
Task_2_Average,2,0.8978859194256084,0.9855825544102771,,1.0
Task_3_Average,3,0.9907704654895666,0.9817264344147582,,1.0
Task_4_Average,4,0.989139515455305,0.9731001724439009,,1.0
Task_5_Average,5,0.9960714285714285,0.9855603960896939,,1.0
Task_6_Average,6,1.0,0.986290443232417,,1.0
Task_7_Average,7,1.0,0.9814916148643534,,1.0
Task_8_Average,8,0.978177850518276,0.9893910896632965,,1.0
Task_9_Average,9,0.8323426931748309,0.9738091964968044,,1.0
Task_10_Average,10,1.0,0.9624757382228889,,1.0
Task_11_Average,11,0.8111111111111111,0.9855853802409384,,1.0
Task_12_Average,12,0.9908333333333333,0.9546642917329841,,1.0
Task_13_Average,13,0.9824561403508772,0.9296176742935258,,1.0
