timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 07:41:21,1,79,0.8169,0.9654122537884992,1.0,0.6888333333333334,0.9533053840132972,1.0,0.7528666666666667,0.9593588189008981,1.0
