metric,value
experiment_name,V5-Final-80epochs-allclass_alphabet_order
strategy,MoLE-Flow
final_average_img_auc,0.8976746051866404
final_average_pixel_auc,0.9191075683158019
final_average_img_ap,0.9508236401131417
final_average_pixel_ap,0.30193496461503694
total_classes,14
total_tasks,14
final_routing_accuracy,0.9993808049535604
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9038475684850462
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.276997037313849
cable_img_auc,0.9220389805097451
cable_pixel_auc,0.9131968841603437
cable_img_ap,0.9530457900110237
cable_pixel_ap,0.44696102378096836
capsule_img_auc,0.7690466693258875
capsule_pixel_auc,0.9240760578636983
capsule_img_ap,0.9391140616344714
capsule_pixel_ap,0.09869060812024093
carpet_img_auc,0.971107544141252
carpet_pixel_auc,0.9494727259190477
carpet_img_ap,0.9918830876789411
carpet_pixel_ap,0.3677179033513863
grid_img_auc,0.9373433583959899
grid_pixel_auc,0.9064569098208212
grid_img_ap,0.9768296277697008
grid_pixel_ap,0.12317159152923193
leather_img_auc,1.0
leather_pixel_auc,0.9488174336638663
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.12429332879760992
metal_nut_img_auc,0.9819159335288368
metal_nut_pixel_auc,0.9469332906323783
metal_nut_img_ap,0.9953582360836148
metal_nut_pixel_ap,0.5395350813685377
pill_img_auc,0.8832515002727768
pill_pixel_auc,0.9421963216488928
pill_img_ap,0.9753033794805868
pill_pixel_ap,0.30665563194718476
screw_img_auc,0.4295962287353966
screw_pixel_auc,0.8570667852143062
screw_img_ap,0.7366088921435774
screw_pixel_ap,0.027581576679517085
tile_img_auc,1.0
tile_pixel_auc,0.897470234427664
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.5349005504186927
toothbrush_img_auc,0.9500000000000001
toothbrush_pixel_auc,0.9337913763914276
toothbrush_img_ap,0.9792255060632451
toothbrush_pixel_ap,0.1175916139237895
transistor_img_auc,0.8062500000000001
transistor_pixel_auc,0.9484318644434405
transistor_img_ap,0.8044217216544145
transistor_pixel_ap,0.6684794845266371
wood_img_auc,0.9833333333333334
wood_pixel_auc,0.893846084892577
wood_img_ap,0.9950742322183191
wood_pixel_ap,0.4144045380640027
zipper_img_auc,0.9335609243697478
zipper_pixel_auc,0.9019024188577187
zipper_img_ap,0.9646664268460894
zipper_pixel_ap,0.18010953478886943
---additional_metrics---,
overall_routing_accuracy,0.9993808049535604
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,0.9761904761904762
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
oracle_mean_img_auc,0.8976746051866404
oracle_mean_pixel_auc,0.9191954452731153
