timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 19:16:58,2,179,0.9018999999999999,0.8952395809278106,1.0,0.8803333333333334,0.9688648635632292,1.0,0.9734,0.9813550239832056,1.0,0.9185444444444445,0.948486489491415,1.0
