timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 17:40:23,0,179,0.9018999999999999,0.8952395809278106,1.0,0.9018999999999999,0.8952395809278106,1.0
