metric,value
experiment_name,HP-Epochs80
strategy,MoLE-Flow
final_average_img_auc,0.8099595181461544
final_average_pixel_auc,0.9094705994585294
final_average_img_ap,0.8882017801187528
final_average_pixel_ap,0.20026326410139592
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9288990061910871
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.05367538018707151
grid_img_auc,0.9448621553884712
grid_pixel_auc,0.9022354905434553
grid_img_ap,0.9810984726079022
grid_pixel_ap,0.11589432810042583
transistor_img_auc,0.8125
transistor_pixel_auc,0.9362915679177992
transistor_img_ap,0.8048808996469359
transistor_pixel_ap,0.602355750133336
screw_img_auc,0.48247591719614674
screw_pixel_auc,0.8704563331817758
screw_img_ap,0.7668277482201732
screw_pixel_ap,0.02912759798475044
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.8099595181461544
oracle_mean_pixel_auc,0.9094705994585294
