timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-03 07:20:15,7,79,1.0,0.9802745878461568,1.0,0.9906296851574212,0.9792832656109904,1.0,0.9712804148384524,0.9861875963074318,1.0,0.9963884430176565,0.9886155352502606,1.0,0.9824561403508771,0.97626644919678,1.0,0.9992857142857142,0.9855325642221657,1.0,1.0,0.9916715291488835,1.0,1.0,0.9750401225388363,1.0,0.9925050497062652,0.9828589562651882,1.0
