timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-26 05:17:26,0,39,1.0,0.9819020219415806,1.0,1.0,0.9819020219415806,1.0
2025-12-26 05:22:41,0,39,1.0,0.9819020219415806,1.0,1.0,0.9819020219415806,1.0
