class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.8932,0.8915140919789056,False,1.0
capsules,1,0.8691666666666666,0.9645389546660786,False,1.0
cashew,2,0.9726,0.9808737593600817,False,1.0
chewinggum,3,0.9153999999999999,0.9349477439834595,False,1.0
fryum,4,0.9262,0.9388363627778477,False,1.0
macaroni1,5,0.8419000000000001,0.9179202755515347,True,1.0
Average,,0.9030777777777778,0.9381051980529848,,1.0
Task_0_Average,0,0.8932,0.8915140919789056,,1.0
Task_1_Average,1,0.8691666666666666,0.9645389546660786,,1.0
Task_2_Average,2,0.9726,0.9808737593600817,,1.0
Task_3_Average,3,0.9153999999999999,0.9349477439834595,,1.0
Task_4_Average,4,0.9262,0.9388363627778477,,1.0
Task_5_Average,5,0.8419000000000001,0.9179202755515347,,1.0
