class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9665943354052637,False,1.0
cable,1,0.9870689655172414,0.9713117652899215,False,1.0
capsule,2,0.92381332269645,0.9857305805608306,False,1.0
carpet,3,0.9903691813804172,0.9812238836264893,False,1.0
grid,4,0.985797827903091,0.9739264907633364,False,1.0
hazelnut,5,1.0,0.9853738097595647,False,1.0
leather,6,1.0,0.9848791413751785,False,1.0
metal_nut,7,1.0,0.9846607448978449,False,1.0
pill,8,0.9762684124386252,0.9889854542184582,True,1.0
Average,,0.9848130788817583,0.9802984673218764,,1.0
Task_0_Average,0,1.0,0.9665943354052637,,1.0
Task_1_Average,1,0.9870689655172414,0.9713117652899215,,1.0
Task_2_Average,2,0.92381332269645,0.9857305805608306,,1.0
Task_3_Average,3,0.9903691813804172,0.9812238836264893,,1.0
Task_4_Average,4,0.985797827903091,0.9739264907633364,,1.0
Task_5_Average,5,1.0,0.9853738097595647,,1.0
Task_6_Average,6,1.0,0.9848791413751785,,1.0
Task_7_Average,7,1.0,0.9846607448978449,,1.0
Task_8_Average,8,0.9762684124386252,0.9889854542184582,,1.0
