timestamp,current_task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-27 14:30:27,0,39,1.0,0.9720243167306033,1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9720243167306033,1.0
2025-12-27 14:32:16,1,39,1.0,0.9720445677192723,1.0,0.8462823725981622,0.9080656950395497,1.0,-1,-1,-1.0,0.923141186299081,0.940055131379411,1.0
2025-12-27 14:34:01,2,39,1.0,0.9720676910706337,1.0,0.8462823725981622,0.9080475247032618,1.0,0.7725000000000001,0.9270306705350418,1.0,0.8729274575327207,0.9357152954363125,1.0
