experiment_name,image_auc,pixel_auc,pixel_ap,routing_acc,backbone,num_epochs,lr,lora_rank,num_coupling_layers,dia_n_blocks,tail_weight,lambda_logdet,num_tasks
MVTec-MAIN-Seed456,0.9787,0.9778,0.9913,100.00,wide_resnet50_2,60,0.0003,64,6,N/A,N/A,N/A,15
MVTec-MAIN-Seed789,0.9778,0.9781,0.9913,100.00,wide_resnet50_2,60,0.0003,64,6,N/A,N/A,N/A,15
MVTec-WRN50-60ep-lr2e4-dia4,0.9793,0.9736,0.9917,100.00,wide_resnet50_2,60,0.0002,64,8,N/A,N/A,N/A,15
MVTec-WRN50-80ep,0.9796,0.9736,0.9925,100.00,wide_resnet50_2,80,0.0002,64,8,N/A,N/A,N/A,15
MVTec-WRN50-TailW0.7-TopK3-TailTopK2-ScaleK5-lr3e-4-MAIN,0.9829,0.9782,0.9928,100.00,wide_resnet50_2,60,0.0003,64,8,N/A,N/A,N/A,15
