timestamp,current_task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-24 12:28:26,0,39,1.0,0.9481139173310291,1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9481139173310291,1.0
2025-12-24 12:30:02,1,39,1.0,0.9481139173310291,1.0,0.8203842940685047,0.9259115452840133,1.0,-1,-1,-1.0,0.9101921470342523,0.9370127313075212,1.0
2025-12-24 12:31:33,2,39,1.0,0.9481139173310291,1.0,0.8203842940685047,0.9259115452840133,1.0,0.6654166666666668,0.7143518008273251,1.0,0.8286003202450573,0.8627924211474558,1.0
