metric,value
experiment_name,MoLE-Only-NCL6
strategy,MoLE-Flow
final_average_img_auc,0.9207989299664057
final_average_pixel_auc,0.9426745727820545
final_average_img_ap,0.9676883537499342
final_average_pixel_ap,0.4984514422461128
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9847147435396708
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.7560763235083808
cable_img_auc,0.9368440779610195
cable_pixel_auc,0.916293173094749
cable_img_ap,0.9671539215896543
cable_pixel_ap,0.5273666627073097
capsule_img_auc,0.7925807738332669
capsule_pixel_auc,0.9831950898110925
capsule_img_ap,0.9478542321863365
capsule_pixel_ap,0.44026981277552585
carpet_img_auc,0.9951845906902086
carpet_pixel_auc,0.9907828656553748
carpet_img_ap,0.9986153671546931
carpet_pixel_ap,0.6500345977584281
grid_img_auc,0.8680033416875522
grid_pixel_auc,0.9207571940792566
grid_img_ap,0.953598571376999
grid_pixel_ap,0.22236172798771375
hazelnut_img_auc,0.9914285714285714
hazelnut_pixel_auc,0.9795162504859495
hazelnut_img_ap,0.9960820916995559
hazelnut_pixel_ap,0.5510501522250796
leather_img_auc,1.0
leather_pixel_auc,0.9928995521381558
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.4174688273174207
metal_nut_img_auc,0.9750733137829913
metal_nut_pixel_auc,0.8686870609272553
metal_nut_img_ap,0.9947642217203658
metal_nut_pixel_ap,0.5460254343700287
pill_img_auc,0.933987997817785
pill_pixel_auc,0.9870411765791801
pill_img_ap,0.9868092936784547
pill_pixel_ap,0.8194442781532494
screw_img_auc,0.6222586595613855
screw_pixel_auc,0.9243572204182393
screw_img_ap,0.828281628409099
screw_pixel_ap,0.05483606084694216
tile_img_auc,1.0
tile_pixel_auc,0.97059101668907
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.7023350938151867
toothbrush_img_auc,0.8416666666666667
toothbrush_pixel_auc,0.9573234576218048
toothbrush_img_ap,0.936448276600566
toothbrush_pixel_ap,0.4597861218659598
transistor_img_auc,0.92625
transistor_pixel_auc,0.7524638909490937
transistor_img_ap,0.9274678382912557
transistor_pixel_ap,0.48127058757232055
wood_img_auc,0.9807017543859649
wood_pixel_auc,0.9446606570658922
wood_img_ap,0.9940565031113432
wood_pixel_ap,0.5107512934486452
zipper_img_auc,0.9480042016806722
zipper_pixel_auc,0.9668352426760313
zipper_img_ap,0.9841933604306896
zipper_pixel_ap,0.33769465933950155
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9207989299664057
oracle_mean_pixel_auc,0.9426745727820545
