timestamp,current_task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,zipper_img_auc,zipper_pixel_auc,zipper_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-07 01:04:46,0,59,1.0,0.9847147435396708,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9847147435396708,1.0
2026-01-07 01:08:46,1,59,1.0,0.9847147435396708,1.0,0.9368440779610195,0.916293173094749,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9684220389805098,0.9505039583172099,1.0
2026-01-07 01:12:41,2,59,1.0,0.9847147435396708,1.0,0.9368440779610195,0.916293173094749,1.0,0.7925807738332669,0.9831950898110925,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9098082839314289,0.9614010021485041,1.0
2026-01-07 01:17:43,3,59,1.0,0.9847147435396708,1.0,0.9368440779610195,0.916293173094749,1.0,0.7925807738332669,0.9831950898110925,1.0,0.9951845906902086,0.9907828656553748,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9311523606211238,0.9687464680252218,1.0
2026-01-07 01:22:34,4,59,1.0,0.9847147435396708,1.0,0.9368440779610195,0.916293173094749,1.0,0.7925807738332669,0.9831950898110925,1.0,0.9951845906902086,0.9907828656553748,1.0,0.8680033416875522,0.9207571940792566,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9185225568344094,0.9591486132360287,1.0
2026-01-07 01:29:34,5,59,1.0,0.9847147435396708,1.0,0.9368440779610195,0.916293173094749,1.0,0.7925807738332669,0.9831950898110925,1.0,0.9951845906902086,0.9907828656553748,1.0,0.8680033416875522,0.9207571940792566,1.0,0.9914285714285714,0.9795162504859495,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9306735592667698,0.962543219444349,1.0
2026-01-07 01:34:32,6,59,1.0,0.9847147435396708,1.0,0.9368440779610195,0.916293173094749,1.0,0.7925807738332669,0.9831950898110925,1.0,0.9951845906902086,0.9907828656553748,1.0,0.8680033416875522,0.9207571940792566,1.0,0.9914285714285714,0.9795162504859495,1.0,1.0,0.9928995521381558,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.940577336514374,0.9668798384006071,1.0
2026-01-07 01:39:08,7,59,1.0,0.9847147435396708,1.0,0.9368440779610195,0.916293173094749,1.0,0.7925807738332669,0.9831950898110925,1.0,0.9951845906902086,0.9907828656553748,1.0,0.8680033416875522,0.9207571940792566,1.0,0.9914285714285714,0.9795162504859495,1.0,1.0,0.9928995521381558,1.0,0.9750733137829913,0.8686870609272553,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9448893336729512,0.954605741216438,1.0
2026-01-07 01:44:40,8,59,1.0,0.9847147435396708,1.0,0.9368440779610195,0.916293173094749,1.0,0.7925807738332669,0.9831950898110925,1.0,0.9951845906902086,0.9907828656553748,1.0,0.8680033416875522,0.9207571940792566,1.0,0.9914285714285714,0.9795162504859495,1.0,1.0,0.9928995521381558,1.0,0.9750733137829913,0.8686870609272553,1.0,0.933987997817785,0.9870411765791801,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9436780741334884,0.958209678478965,1.0
2026-01-07 01:51:18,9,59,1.0,0.9847147435396708,1.0,0.9368440779610195,0.916293173094749,1.0,0.7925807738332669,0.9831950898110925,1.0,0.9951845906902086,0.9907828656553748,1.0,0.8680033416875522,0.9207571940792566,1.0,0.9914285714285714,0.9795162504859495,1.0,1.0,0.9928995521381558,1.0,0.9750733137829913,0.8686870609272553,1.0,0.933987997817785,0.9870411765791801,1.0,0.6222586595613855,0.9243572204182393,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9115361326762781,0.9548244326728923,1.0
2026-01-07 01:56:43,10,59,1.0,0.9847147435396708,1.0,0.9368440779610195,0.916293173094749,1.0,0.7925807738332669,0.9831950898110925,1.0,0.9951845906902086,0.9907828656553748,1.0,0.8680033416875522,0.9207571940792566,1.0,0.9914285714285714,0.9795162504859495,1.0,1.0,0.9928995521381558,1.0,0.9750733137829913,0.8686870609272553,1.0,0.933987997817785,0.9870411765791801,1.0,0.6222586595613855,0.9243572204182393,1.0,1.0,0.97059101668907,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.91957830243298,0.9562577584925449,1.0
2026-01-07 01:59:35,11,59,1.0,0.9847147435396708,1.0,0.9368440779610195,0.916293173094749,1.0,0.7925807738332669,0.9831950898110925,1.0,0.9951845906902086,0.9907828656553748,1.0,0.8680033416875522,0.9207571940792566,1.0,0.9914285714285714,0.9795162504859495,1.0,1.0,0.9928995521381558,1.0,0.9750733137829913,0.8686870609272553,1.0,0.933987997817785,0.9870411765791801,1.0,0.6222586595613855,0.9243572204182393,1.0,1.0,0.97059101668907,1.0,0.8416666666666667,0.9573234576218048,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9130856661191206,0.9563465667533165,1.0
2026-01-07 02:04:58,12,59,1.0,0.9847147435396708,1.0,0.9368440779610195,0.916293173094749,1.0,0.7925807738332669,0.9831950898110925,1.0,0.9951845906902086,0.9907828656553748,1.0,0.8680033416875522,0.9207571940792566,1.0,0.9914285714285714,0.9795162504859495,1.0,1.0,0.9928995521381558,1.0,0.9750733137829913,0.8686870609272553,1.0,0.933987997817785,0.9870411765791801,1.0,0.6222586595613855,0.9243572204182393,1.0,1.0,0.97059101668907,1.0,0.8416666666666667,0.9573234576218048,1.0,0.92625,0.7524638909490937,1.0,-1,-1,-1.0,-1,-1,-1.0,0.9140983071868806,0.9406632839991456,1.0
2026-01-07 02:10:58,13,59,1.0,0.9847147435396708,1.0,0.9368440779610195,0.916293173094749,1.0,0.7925807738332669,0.9831950898110925,1.0,0.9951845906902086,0.9907828656553748,1.0,0.8680033416875522,0.9207571940792566,1.0,0.9914285714285714,0.9795162504859495,1.0,1.0,0.9928995521381558,1.0,0.9750733137829913,0.8686870609272553,1.0,0.933987997817785,0.9870411765791801,1.0,0.6222586595613855,0.9243572204182393,1.0,1.0,0.97059101668907,1.0,0.8416666666666667,0.9573234576218048,1.0,0.92625,0.7524638909490937,1.0,0.9807017543859649,0.9446606570658922,1.0,-1,-1,-1.0,0.9188556962725294,0.9409488106467704,1.0
2026-01-07 02:17:03,14,59,1.0,0.9847147435396708,1.0,0.9368440779610195,0.916293173094749,1.0,0.7925807738332669,0.9831950898110925,1.0,0.9951845906902086,0.9907828656553748,1.0,0.8680033416875522,0.9207571940792566,1.0,0.9914285714285714,0.9795162504859495,1.0,1.0,0.9928995521381558,1.0,0.9750733137829913,0.8686870609272553,1.0,0.933987997817785,0.9870411765791801,1.0,0.6222586595613855,0.9243572204182393,1.0,1.0,0.97059101668907,1.0,0.8416666666666667,0.9573234576218048,1.0,0.92625,0.7524638909490937,1.0,0.9807017543859649,0.9446606570658922,1.0,0.9480042016806722,0.9668352426760313,1.0,0.9207989299664057,0.9426745727820545,1.0
