class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.8961,0.8941642496707788,False,1.0
capsules,1,0.8713333333333334,0.9671418336970936,False,1.0
cashew,2,0.9742,0.9814275931330732,False,1.0
chewinggum,3,0.9326,0.9522470902522979,False,1.0
fryum,4,0.9366,0.9376002639383086,False,1.0
macaroni1,5,0.8798,0.9263501721765443,False,1.0
macaroni2,6,0.6979000000000001,0.8210048272057052,False,1.0
pcb1,7,0.9505000000000001,0.9843206099709538,True,1.0
Average,,0.8923791666666667,0.9330320800055945,,1.0
Task_0_Average,0,0.8961,0.8941642496707788,,1.0
Task_1_Average,1,0.8713333333333334,0.9671418336970936,,1.0
Task_2_Average,2,0.9742,0.9814275931330732,,1.0
Task_3_Average,3,0.9326,0.9522470902522979,,1.0
Task_4_Average,4,0.9366,0.9376002639383086,,1.0
Task_5_Average,5,0.8798,0.9263501721765443,,1.0
Task_6_Average,6,0.6979000000000001,0.8210048272057052,,1.0
Task_7_Average,7,0.9505000000000001,0.9843206099709538,,1.0
