timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 18:04:23,13,59,1.0,0.9667856469728524,1.0,0.9925037481259371,0.9766568858413567,1.0,0.9637016354208217,0.9843166711329497,1.0,0.9879614767255216,0.9808555603364867,1.0,0.9908103592314119,0.9740871018445876,1.0,1.0,0.984594322994016,1.0,1.0,0.9791629186901876,1.0,1.0,0.9827863016560092,1.0,0.9828150572831423,0.9883551912011018,1.0,0.9266243082598893,0.9861495764930511,1.0,1.0,0.9562741013485294,1.0,0.9194444444444445,0.9794383154634863,1.0,1.0,0.9710987023765494,1.0,0.9894736842105264,0.9223622366487801,1.0,0.9823810509786924,0.9737802523571389,1.0
