timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-29 16:35:30,3,39,1.0,0.9319129585685362,1.0,0.9047619047619049,0.8914611597781992,1.0,0.7845833333333333,0.9320037356893951,1.0,0.47468743594998974,0.835475778433283,1.0,0.791008168511307,0.8977134081173533,1.0
