timestamp,current_task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-12 18:50:04,0,59,1.0,0.9750318873092789,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9750318873092789,1.0
2026-01-12 18:54:04,1,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9489317841079461,0.9670949701062477,1.0
2026-01-12 18:57:53,2,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,0.7391304347826088,0.9830868166933939,1.0,-1,-1,-1.0,-1,-1,-1.0,0.8789980009995003,0.9724255856352965,1.0
2026-01-12 19:02:52,3,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,0.7391304347826088,0.9830868166933939,1.0,0.9875601926163724,0.9840220603783801,1.0,-1,-1,-1.0,0.9061385489037184,0.9753247043210673,1.0
2026-01-12 19:06:12,4,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,0.7391304347826088,0.9830868166933939,1.0,0.9875601926163724,0.9840220603783801,1.0,0.6232247284878865,0.3219953002320637,1.0,0.8495557848205519,0.8446588235032666,1.0
