metric,value
experiment_name,Version3-DIA_and_OGP
strategy,MoLE-Flow
final_average_img_auc,0.8226410417650407
final_average_pixel_auc,0.9231335351577822
final_average_img_ap,0.8580247050555232
final_average_pixel_ap,0.2368391816007159
total_classes,3
total_tasks,3
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,0.9989809782608696
leather_pixel_auc,0.9694154388805064
leather_img_ap,0.9996567505720826
leather_pixel_ap,0.16911603828799726
grid_img_auc,0.7435254803675856
grid_pixel_auc,0.8879899473641293
grid_img_ap,0.8987047949183182
grid_pixel_ap,0.1299461583055917
transistor_img_auc,0.7254166666666667
transistor_pixel_auc,0.9119952192287107
transistor_img_ap,0.6757125696761688
transistor_pixel_ap,0.4114553482085587
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
oracle_mean_img_auc,0.8226410417650407
oracle_mean_pixel_auc,0.9231335351577822
